,School_ID,Student_ID,SES,SES.cat,Math.Self.Eff,Grade.Repeated,Gender,Edu.Exp,Immg,Family.support,Feel.Safe,Math.Anxiety,GRADE,Math.Score,Reading.Score,Science.Score
3391,84000040,84006069,0.9685,High SES,-0.9062,0,Male,9,Native,0.5122,1.1246,0.429,0,443.5363333,449.1422222,481.0317778
3392,84000132,84006073,1.3408,High SES,0.5867,0,Male,5,Native,0.7255,1.1246,-0.508,1,553.5545556,620.6985556,620.29
3393,84000109,84006074,0.9043,High SES,-0.7569,0,Male,5,Native,-0.4868,1.1246,-0.1371,0,416.3245556,433.2886667,480.0597778
3394,84000117,84006075,0.1354,Mid SES,-0.6962,0,Male,8,Native,-0.296,1.1246,1.8028,0,548.6578889,591.4737778,590.1493333
3395,84000158,84006076,-0.8336,Low SES,-0.4835,0,Female,9,Native,0.0873,-0.756,0.602,0,377.0592222,410.6213333,390.1505556
3396,84000097,84006077,0.4902,Mid SES,2.1326,0,Male,7,Native,0.2302,1.1246,-0.5006,0,474.5338889,376.6455556,390.6328889
3397,84000072,84006078,0.4387,Mid SES,-0.7243,0,Female,7,Native,-0.1057,1.1246,1.8028,0,594.0126667,669.6564444,682.6096667
3398,84000125,84006079,-0.8384,Low SES,-0.8939,0,Female,6,Native,1.7139,0.4417,-2.3558,0,404.1552222,518.0292222,423.1281111
3399,84000124,84006085,0.6655,Mid SES,0.0422,0,Male,8,Native,-0.076,1.1246,-2.3945,0,510.6648889,567.2724444,558.0258889
3400,84000006,84006088,-0.031,Mid SES,NA,0,Female,NA,Native,NA,NA,-0.1371,1,445.8688889,445.3613333,412.0132222
3401,84000132,84006089,0.1133,Mid SES,-0.6762,0,Male,4,Native,-1.0515,-0.039,-0.4577,0,413.2547778,476.1106667,501.0384444
3402,84000102,84006092,1.4889,High SES,1.0143,0,Male,8,Native,-0.0327,-0.756,-0.1371,0,602.6614444,633.5081111,651.3934444
3403,84000029,84006095,0.2416,Mid SES,0.0158,0,Male,9,Native,1.7459,-0.756,-0.1172,0,378.0214444,421.9047778,488.4863333
3404,84000126,84006096,NA,NA,NA,NA,Female,NA,NA,NA,NA,NA,0,461.6801111,515.6475556,510.2571111
3405,84000023,84006097,1.4717,High SES,2.218,0,Female,9,Native,-0.0014,1.1246,-0.1371,0,595.6286667,693.4662222,645.1967778
3406,84000065,84006099,0.5509,Mid SES,2.0602,0,Female,7,Native,0.4424,1.1246,-0.3794,0,626.567,734.5315556,695.8553333
3407,84000151,84006106,0.9664,High SES,0.1023,0,Female,7,Native,0.0962,-1.3377,-0.0394,0,508.4227778,542.3595556,535.6452222
3408,84000075,84006108,0.3418,Mid SES,-0.4923,0,Female,8,Native,1.2056,-0.756,-0.508,0,492.4194444,590.0365556,552.3436667
3409,84000020,84006109,0.568,Mid SES,-3.3989,0,Female,4,Native,-0.6525,-0.756,1.2918,0,487.2584444,496.1852222,542.9304444
3410,84000152,84006111,1.0632,High SES,-0.7582,0,Female,7,Native,1.7153,0.4417,0.7889,0,548.7604444,596.1447778,577.7606667
3411,84000139,84006112,-0.2637,Mid SES,0.5,0,Male,4,Native,1.7824,1.1246,0.602,1,448.8888889,435.5475556,465.672
3412,84000105,84006116,0.1562,Mid SES,0.4767,0,Female,9,Native,-1.3091,-1.3019,1.2918,0,618.5353333,680.0415556,616.8354444
3413,84000107,84006117,-0.8419,Low SES,-0.5374,NA,Male,8,Native,-0.1168,-0.756,0.7889,0,412.2821111,458.542,432.3586667
3414,84000030,84006118,-1.5639,Low SES,-0.6352,0,Female,7,Native,1.6663,-0.756,1.5706,0,546.1832222,547.9808889,555.2191111
3415,84000162,84006120,0.6131,Mid SES,0.7403,0,Female,8,1st Gen,-0.1079,1.1246,-2.382,0,563.1203333,652.9742222,603.077
3416,84000040,84006121,-0.0119,Mid SES,-0.7293,0,Female,7,Native,0.0525,-1.1042,0.4252,1,564.5964444,652.2513333,613.2678889
3417,84000020,84006122,0.4762,Mid SES,2.2206,0,Male,7,2nd Gen,-0.3116,-0.756,0.1031,1,429.9014444,462.1636667,365.546
3418,84000066,84006123,0.4741,Mid SES,-0.0292,0,Male,7,Native,0.6168,-1.4563,0.4067,0,408.5742222,416.7452222,436.4591111
3419,84000113,84006124,0.6373,Mid SES,-0.4059,0,Female,NA,Native,-2.6482,-1.15,-0.3794,0,352.127,328.7123333,364.7723333
3420,84000153,84006127,0.5953,Mid SES,-1.5902,0,Female,8,Native,-0.54,-0.756,2.6109,0,407.647,512.4097778,482.5124444
3421,84000153,84006130,1.478,High SES,2.2206,0,Male,8,Native,0.7242,0.2852,0.1031,1,671.9714444,664.3431111,672.6951111
3422,84000088,84006131,NA,NA,NA,NA,Male,NA,NA,NA,NA,NA,0,550.606,565.3921111,563.6505556
3423,84000039,84006132,-0.6063,Low SES,-0.7364,0,Female,7,Native,1.7309,-0.756,0.6566,0,403.4603333,453.7205556,400.3488889
3424,84000070,84006136,-0.2272,Mid SES,-1.2888,1,Female,2,Native,-0.8332,0.4417,2.6149,-1,392.0031111,489.4576667,511.4882222
3425,84000001,84006138,-0.0708,Mid SES,-0.209,0,Male,NA,Native,-0.516,1.1246,0.429,-1,360.0045556,359.0124444,336.8202222
3426,84000133,84006139,0.9128,High SES,-0.7139,0,Female,8,Native,-0.3613,-0.756,0.3729,1,416.7244444,466.0258889,482.5938889
3427,84000112,84006142,1.0367,High SES,-0.3245,0,Female,8,Native,-0.2274,-0.756,0.429,1,541.9871111,599.1502222,523.9541111
3428,84000107,84006143,0.4211,Mid SES,1.1806,0,Female,8,Native,1.7382,0.4417,-0.508,0,378.866,423.7748889,401.0784444
3429,84000045,84006144,-1.4357,Low SES,NA,0,Male,NA,Native,NA,NA,-2.3868,0,520.182,517.9164444,517.2664444
3430,84000142,84006146,0.9163,High SES,-0.0936,0,Female,8,Native,0.7201,-0.756,-0.5006,1,413.7255556,451.0557778,470.0326667
3431,84000065,84006149,0.3845,Mid SES,0.0465,0,Female,9,Native,-0.7427,0.4417,-0.0394,0,584.2814444,655.0263333,634.2298889
3432,84000082,84006150,-1.6107,Low SES,-0.5882,0,Male,8,2nd Gen,-0.5794,1.1246,0.3378,1,469.5973333,556.9426667,475.0235556
3433,84000061,84006153,NA,NA,NA,NA,Male,NA,NA,NA,NA,NA,-1,443.9156667,517.6303333,511.8307778
3434,84000056,84006154,0.4075,Mid SES,NA,0,Female,NA,2nd Gen,NA,NA,0.5653,0,337.9358889,336.8317778,359.5975556
3435,84000056,84006155,0.142,Mid SES,NA,1,Male,NA,2nd Gen,NA,NA,0.6387,1,380.9343333,354.1986667,377.737
3436,84000124,84006156,-1.2193,Low SES,-0.9181,1,Female,4,Native,1.646,1.1246,1.0161,-1,414.1855556,454.4823333,544.1817778
3437,84000053,84006159,0.3731,Mid SES,-1.1406,0,Male,5,Native,0.2559,0.4417,-0.1371,0,376.3838889,348.3608889,368.2432222
3438,84000030,84006160,1.5038,High SES,1.9656,0,Male,7,Native,-0.2505,-2.7886,-0.6243,1,656.6104444,695.8745556,682.719
3439,84000125,84006161,0.6756,Mid SES,-0.5826,0,Female,7,Native,-0.0987,0.4417,0.1932,0,459.3658889,578.6133333,488.8837778
3440,84000133,84006162,-0.9102,Low SES,-0.1246,1,Female,9,1st Gen,1.6969,-0.756,-0.3744,0,347.8576667,365.3794444,377.014
3441,84000150,84006163,-1.4486,Low SES,-3.4078,0,Female,7,Native,1.8618,-1.4248,-2.3558,0,346.7972222,397.6464444,394.6457778
3442,84000070,84006164,-0.4316,Mid SES,0.2278,0,Male,4,Native,0.8929,1.1246,-0.5191,0,411.4227778,449.2022222,399.1385556
3443,84000144,84006165,0.6066,Mid SES,-0.5891,0,NA,4,Native,-0.1656,-0.756,1.4193,1,502.8245556,563.5064444,583.3027778
3444,84000087,84006166,1.4457,High SES,-0.643,1,Female,8,Native,-0.2687,-1.7315,1.5426,-1,372.3968889,413.2262222,476.6611111
3445,84000139,84006167,-0.4301,Mid SES,-0.6896,0,Male,7,Native,0.0122,1.1246,0.6566,0,378.4614444,483.7356667,424.1792222
3446,84000144,84006169,1.1649,High SES,0.7575,0,Female,9,Native,-0.1652,0.4417,0.544,0,570.24,617.1363333,569.9558889
3447,84000029,84006170,0.5972,Mid SES,-0.984,0,Female,7,Native,-0.466,-0.756,0.6566,0,431.113,473.2893333,477.521
3448,84000097,84006174,1.1567,High SES,-0.0043,0,Male,4,Native,-0.48,1.1246,2.5429,0,517.8866667,446.8271111,524.1516667
3449,84000158,84006178,1.3576,High SES,1.3189,0,Male,8,Native,-0.1079,-1.1042,-0.4577,0,504.723,528.994,508.9516667
3450,84000152,84006180,0.022,Mid SES,0.0785,0,Female,8,Native,0.8022,-0.756,2.5026,1,507.5246667,585.7212222,575.3393333
3451,84000046,84006181,-0.2949,Mid SES,-0.2344,0,Female,7,Native,-0.7322,-0.756,0.5653,0,425.8652222,531.308,478.2918889
3452,84000043,84006182,-0.5965,Low SES,NA,0,Female,NA,2nd Gen,NA,NA,-0.0423,0,310.5247778,309.8123333,323.0971111
3453,84000142,84006190,-0.3381,Mid SES,-1.3347,0,Female,4,Native,1.5707,1.1246,2.6109,-1,329.945,432.5438889,386.9064444
3454,84000010,84006191,-0.8341,Low SES,-1.1213,0,Male,7,Native,1.1761,-1.1042,-1.2756,0,264.8533333,288.482,293.9852222
3455,84000139,84006192,0.338,Mid SES,0.1367,0,Male,9,Native,-0.1209,-1.5422,-0.638,2,377.68,366.9953333,380.2687778
3456,84000123,84006193,0.8044,High SES,0.3717,0,Male,4,Native,-1.5484,-0.756,1.8003,0,529.7757778,626.2335556,636.6217778
3457,84000121,84006194,1.5976,High SES,1.2991,0,Female,7,Native,-0.5153,1.1246,-2.3868,1,559.9434444,398.8021111,541.7246667
3458,84000064,84006195,1.255,High SES,0.3036,0,Male,8,2nd Gen,-0.1074,0.6942,-0.0423,0,601.2112222,542.1836667,599.316
3459,84000035,84006198,-0.5172,Low SES,-0.6865,0,Male,7,2nd Gen,0.2563,0.6942,0.7889,0,476.2084444,541.8663333,526.7541111
3460,84000072,84006199,0.4027,Mid SES,-1.2039,0,Male,4,Native,-0.6101,-0.756,0.3729,0,352.9828889,367.511,377.3498889
3461,84000134,84006200,0.9181,High SES,-1.5811,0,Female,7,Native,-0.9269,-1.3894,1.8354,1,519.1252222,605.7276667,603.4223333
3462,84000097,84006201,1.0095,High SES,-0.4265,0,Female,8,Native,1.5049,0.0936,-2.3945,0,582.6285556,665.3612222,626.4656667
3463,84000051,84006202,0.7556,Mid SES,-0.7173,0,Female,7,Native,0.4042,-0.756,0.8918,0,516.6181111,565.8477778,561.9454444
3464,84000069,84006203,1.5969,High SES,0.7226,0,Female,8,Native,-0.4321,0.0877,-0.3794,0,633.2057778,699.9507778,662.85
3465,84000049,84006206,-0.3227,Mid SES,-0.3937,0,Male,4,Native,1.5201,1.1246,0.429,0,447.5297778,458.3424444,457.3551111
3466,84000119,84006207,-0.997,Low SES,2.2939,0,Female,2,1st Gen,-1.4875,0.4417,1.9397,0,328.4753333,327.0796667,355.4445556
3467,84000060,84006208,0.0706,Mid SES,-0.9866,0,Male,7,Native,1.6127,1.1246,-0.3794,0,448.0708889,458.5614444,457.6226667
3468,84000131,84006210,1.5739,High SES,-0.643,0,Male,7,2nd Gen,-0.9294,0.4417,-0.0394,0,620.8235556,668.5813333,666.8737778
3469,84000151,84006211,-1.4619,Low SES,-1.1488,0,Female,8,Native,0.2177,-0.756,0.3729,0,423.6164444,462.7448889,482.9654444
3470,84000004,84006212,-0.1502,Mid SES,-0.9051,0,Female,2,1st Gen,-1.0956,-0.756,0.7889,1,340.6011111,304.3434444,266.9276667
3471,84000163,84006213,0.1847,Mid SES,-1.3568,0,Female,NA,Native,-2.8451,0.4361,-0.5006,0,464.6168889,428.7085556,445.0584444
3472,84000077,84006214,1.0196,High SES,0.8241,0,Male,8,2nd Gen,0.1173,-0.756,-1.2756,0,623.5763333,573.937,644.2682222
3473,84000033,84006219,NA,NA,NA,NA,Male,NA,NA,NA,NA,NA,0,513.7961111,501.893,524.123
3474,84000133,84006220,-1.8502,Low SES,-0.4632,0,Male,9,2nd Gen,-0.5383,-0.756,0.602,1,418.2135556,388.512,418.5747778
3475,84000065,84006221,0.8762,High SES,0.158,0,Male,8,Native,0.0188,-0.756,0.7889,0,588.7174444,716.206,660.8084444
3476,84000030,84006222,1.586,High SES,0.1502,0,Male,9,Native,0.3105,0.4417,1.1287,0,612.374,661.2566667,690.1731111
3477,84000099,84006223,1.2567,High SES,-0.5168,0,Male,9,Native,0.1487,-0.756,0.7774,0,562.9484444,558.542,602.7372222
3478,84000083,84006225,1.6711,High SES,2.009,0,Female,7,Native,-0.9989,1.1246,-1.6297,1,551.6516667,552.3666667,536.1997778
3479,84000019,84006226,-1.124,Low SES,0.1577,0,Male,7,Native,-0.2656,0.2435,-0.1172,0,592.8604444,631.9995556,650.997
3480,84000041,84006229,-1.5045,Low SES,-0.4295,0,Male,4,Native,1.5631,-0.756,-0.2045,-1,337.058,341.0302222,313.6947778
3481,84000143,84006232,-0.7934,Low SES,NA,0,Male,NA,2nd Gen,NA,NA,0.5653,1,334.9988889,360.3681111,327.0307778
3482,84000054,84006234,NA,NA,NA,NA,Female,NA,NA,NA,NA,NA,1,477.3868889,520.0242222,530.8542222
3483,84000132,84006235,-0.1164,Mid SES,-0.037,0,Female,8,Native,-1.1729,-1.3019,-0.638,1,470.3236667,521.3531111,514.1181111
3484,84000027,84006238,1.6141,High SES,1.38,0,Male,8,Native,0.0436,1.1246,0.051,1,603.0423333,601.2574444,596.197
3485,84000099,84006242,-0.988,Low SES,-1.1053,0,Female,9,Native,0.5842,-0.924,-2.3945,0,349.9703333,419.1083333,446.9066667
3486,84000044,84006244,1.5967,High SES,-0.7051,0,Male,8,Native,1.6717,1.1246,0.1932,0,531.2227778,617.8603333,616.5451111
3487,84000037,84006245,1.4045,High SES,-0.0971,0,Male,7,Native,-0.4183,-1.4286,0.8251,0,552.4702222,525.1736667,608.2065556
3488,84000160,84006246,-1.595,Low SES,0.008,0,Female,9,Native,0.5159,-1.5326,-0.4577,0,398.1865556,467.4507778,439.5563333
3489,84000032,84006247,0.7201,Mid SES,-1.3631,0,Male,9,Native,0.4031,-1.1042,1.0112,1,325.9351111,365.7126667,371.4247778
3490,84000122,84006248,0.1578,Mid SES,0.3102,0,Female,8,Native,1.6825,0.1413,0.3729,0,327.9158889,456.3442222,380.5328889
3491,84000008,84006253,-1.5492,Low SES,-1.2364,0,Male,5,Native,-0.6093,-0.756,0.429,1,502.3938889,579.4364444,561.9291111
3492,84000065,84006254,0.9213,High SES,0.6031,0,Female,8,2nd Gen,0.5058,1.1246,1.1417,1,569.7431111,616.9098889,634.8413333
3493,84000147,84006257,-0.5838,Low SES,-0.0813,0,Male,4,Native,-1.4009,-1.1042,2.6109,0,473.2477778,550.1193333,639.4244444
3494,84000006,84006259,0.9888,High SES,-0.6832,0,Female,9,2nd Gen,1.9148,-0.756,-0.2045,0,393.6875556,407.5786667,471.1586667
3495,84000128,84006261,-0.2692,Mid SES,1.1729,0,Female,7,2nd Gen,-0.5861,0.0877,1.4278,0,526.2327778,626.1163333,583.8191111
3496,84000158,84006262,0.337,Mid SES,-3.4481,0,Female,9,Native,NA,-0.756,-0.1172,0,351.6333333,319.9633333,337.9095556
3497,84000159,84006264,-0.9553,Low SES,-2.1467,0,Male,9,Native,-0.4851,-0.039,0.7774,0,453.9041111,538.264,541.723
3498,84000078,84006265,-1.387,Low SES,0.0086,0,Male,7,2nd Gen,-0.9376,0.2802,-0.9979,0,619.0561111,687.3613333,644.9335556
3499,84000118,84006266,0.4561,Mid SES,-0.233,0,Male,7,Native,-0.3074,-0.756,-0.5006,0,552.8441111,608.0267778,621.9968889
3500,84000106,84006267,0.1861,Mid SES,NA,0,Male,NA,Native,NA,NA,0.0962,0,309.8532222,275.9823333,317.087
3501,84000027,84006268,0.8176,High SES,-1.6108,0,Female,7,Native,-0.2548,-1.561,2.6109,1,468.0197778,494.3557778,473.959
3502,84000078,84006269,-0.9193,Low SES,2.3543,1,Male,9,Native,1.733,1.1246,1.2587,-1,331.3945556,347.248,305.8902222
3503,84000078,84006270,-1.4001,Low SES,NA,1,Male,NA,Native,NA,NA,0.1748,0,378.4042222,355.3822222,375.7606667
3504,84000101,84006271,0.3848,Mid SES,0.0086,0,Male,8,Native,0.2893,-0.756,1.4533,0,510.0385556,539.7055556,537.7667778
3505,84000082,84006274,-0.3275,Mid SES,0.7021,0,Male,6,2nd Gen,-0.292,-1.466,0.4252,0,500.6275556,524.5897778,536.5863333
3506,84000046,84006278,1.2188,High SES,0.3463,0,Female,8,Native,0.2666,0.1368,-0.508,0,603.1011111,651.1815556,645.0683333
3507,84000093,84006279,-1.6905,Low SES,-0.7173,1,Male,9,Native,1.7998,0.4417,-0.5006,-1,320.7642222,386.0868889,311.7241111
3508,84000152,84006281,-0.6862,Low SES,-0.6672,0,Female,7,2nd Gen,0.8762,-1.1042,0.1932,1,468.0843333,586.1685556,506.637
3509,84000106,84006283,0.874,High SES,-0.643,0,Male,8,Native,1.8837,-0.756,0.051,0,504.7428889,592.7401111,558.6048889
3510,84000081,84006284,1.2379,High SES,-0.8469,0,Female,4,Native,-0.1243,-0.756,-0.2045,1,445.9456667,474.1727778,463.5026667
3511,84000132,84006285,0.89,High SES,NA,0,Female,NA,1st Gen,NA,-0.756,NA,1,323.6254444,360.0341111,364.7046667
3512,84000050,84006286,-1.6102,Low SES,-1.0179,0,Female,9,2nd Gen,0.2446,0.4417,0.133,0,367.0962222,432.9266667,398.6583333
3513,84000023,84006287,0.2523,Mid SES,-3.3637,1,Male,2,Native,-0.4806,-0.756,-0.3744,-1,446.7026667,413.5931111,436.9508889
3514,84000045,84006289,-1.0876,Low SES,-0.878,1,Female,5,Native,-0.1525,-1.1657,2.5429,-1,402.0413333,494.1602222,522.0384444
3515,84000062,84006290,-1.2845,Low SES,0.075,0,Male,4,Native,0.0904,1.1246,-1.2899,0,449.1406667,520.6284444,533.0447778
3516,84000048,84006291,-0.4351,Mid SES,-0.7785,0,Female,2,Native,1.5866,1.1246,2.5078,0,425.1508889,513.2003333,460.4143333
3517,84000090,84006292,1.0346,High SES,0.0501,1,Male,8,Native,-1.1021,-1.15,2.5429,0,364.6068889,293.2975556,342.3926667
3518,84000075,84006293,-0.181,Mid SES,-0.2523,0,Female,6,Native,-0.3314,1.1246,-0.3794,0,484.101,538.1188889,515.9098889
3519,84000036,84006295,0.5023,Mid SES,-0.798,1,Female,9,Native,-0.1218,-0.756,0.6387,0,383.4305556,351.9901111,309.6922222
3520,84000123,84006297,-1.5558,Low SES,-0.0268,0,Male,5,2nd Gen,-0.4749,-0.756,-0.0575,1,429.0017778,405.576,423.9556667
3521,84000018,84006298,0.4012,Mid SES,1.4176,0,Male,4,Native,-0.7936,-0.756,-0.508,0,606.1184444,632.6561111,644.2998889
3522,84000155,84006300,0.5126,Mid SES,NA,0,Male,NA,1st Gen,NA,1.1246,NA,0,564.8787778,601.5894444,572.468
3523,84000102,84006302,0.1091,Mid SES,NA,1,Female,NA,Native,NA,NA,-0.1172,-1,360.8827778,402.1366667,390.3648889
3524,84000055,84006303,1.1072,High SES,-0.1668,1,Male,2,Native,1.7684,1.1246,-0.7358,-1,541.8706667,555.3026667,560.0915556
3525,84000129,84006305,0.3878,Mid SES,-1.1064,0,Female,7,Native,-0.1684,-0.756,0.602,0,369.4253333,444.7057778,477.5461111
3526,84000033,84006307,NA,NA,NA,NA,Male,NA,NA,NA,NA,NA,0,577.7203333,648.0888889,633.2494444
3527,84000035,84006308,-0.3339,Mid SES,-1.5468,0,Male,4,Native,-0.4273,0.1368,1.5426,0,456.9732222,455.5493333,498.1245556
3528,84000099,84006309,-1.2711,Low SES,-1.3801,1,Female,8,Native,-0.0359,-0.756,0.7774,-1,345.3337778,376.4422222,342.809
3529,84000160,84006312,0.4081,Mid SES,1.8643,0,Male,7,Native,0.4397,1.1246,-2.3558,0,531.2454444,507.762,574.4673333
3530,84000046,84006313,-2.327,Low SES,-1.3096,0,Female,8,2nd Gen,-0.8458,-0.756,1.1287,0,470.0235556,507.3823333,546.6645556
3531,84000131,84006314,0.4499,Mid SES,0.039,0,Male,4,Native,-0.7985,1.1246,0.1031,0,513.8966667,549.8422222,556.2243333
3532,84000125,84006316,1.5399,High SES,1.7494,0,Female,9,Native,0.537,0.4417,-1.2286,0,608.9261111,679.1192222,656.1713333
3533,84000109,84006319,0.7924,High SES,-0.7307,0,Female,7,Native,1.0122,-0.756,-0.4577,0,486.4072222,622.4468889,591.2704444
3534,84000049,84006320,-0.6956,Low SES,-3.4378,0,Female,9,Native,1.6461,-0.756,2.5078,0,322.0591111,376.2943333,366.8483333
3535,84000046,84006321,0.7023,Mid SES,-0.7051,0,Female,9,NA,0.4253,-0.756,0.544,0,568.8548889,592.7006667,612.9706667
3536,84000156,84006322,0.4829,Mid SES,0.0139,0,Male,7,Native,-0.2652,-0.756,-0.8811,1,598.572,668.8636667,670.4634444
3537,84000058,84006323,1.116,High SES,1.4703,0,Male,2,Native,-0.2445,-1.15,-1.2286,0,522.9973333,525.3857778,551.5434444
3538,84000128,84006326,-0.943,Low SES,-1.0473,0,Female,4,2nd Gen,-0.5674,0.4417,0.133,0,524.0863333,591.7437778,569.9744444
3539,84000070,84006327,0.8642,High SES,-0.6628,0,Male,6,2nd Gen,-0.9363,-1.15,0.8918,0,548.6152222,611.8391111,601.5291111
3540,84000061,84006328,NA,NA,NA,NA,Female,NA,NA,NA,NA,NA,-1,538.8773333,583.2223333,589.4368889
3541,84000121,84006329,1.2211,High SES,-0.7457,0,Female,7,Native,1.8194,-0.756,0.429,0,491.9222222,549.8215556,457.6122222
3542,84000134,84006331,1.1512,High SES,-0.1785,0,Male,7,Native,0.5627,1.1246,0.133,0,546.3757778,561.1676667,557.5153333
3543,84000118,84006332,1.0036,High SES,-0.0971,0,Male,4,Native,-0.2994,0.4938,-0.4577,1,548.6955556,453.0003333,535.9366667
3544,84000066,84006334,-0.412,Mid SES,NA,0,Female,NA,Native,NA,NA,1.4278,1,356.7182222,385.2626667,345.5613333
3545,84000085,84006335,-0.6619,Low SES,-0.4105,0,Male,4,NA,-1.0264,-0.756,0.133,0,569.8893333,527.4762222,570.0535556
3546,84000023,84006336,0.6247,Mid SES,-1.191,0,Female,8,Native,-0.839,-1.1042,-2.249,1,503.252,552.1012222,597.7844444
3547,84000082,84006337,-0.4201,Mid SES,-1.3282,1,Female,9,Native,-0.0089,-0.756,2.5078,-1,369.1882222,443.2301111,373.1333333
3548,84000161,84006338,0.8416,High SES,-0.6762,0,Male,9,Native,0.1987,-0.0323,0.544,1,408.8216667,481.0956667,516.5983333
3549,84000035,84006340,1.465,High SES,-0.9241,0,Male,7,Native,-0.5744,-0.756,-0.4577,1,598.5896667,542.4625556,544.3607778
3550,84000152,84006341,0.4683,Mid SES,-0.3183,0,Male,8,2nd Gen,0.5179,-0.756,0.7889,1,428.6645556,426.4864444,469.6154444
3551,84000060,84006343,1.452,High SES,1.2361,0,Male,8,Native,1.3432,1.1246,-1.1715,0,677.3458889,731.7544444,755.9324444
3552,84000030,84006345,0.7021,Mid SES,-0.8209,0,Male,4,Native,0.5247,-0.756,-0.0575,0,405.5355556,487.803,496.322
3553,84000068,84006346,-1.3369,Low SES,-0.2963,0,Female,4,Native,-0.275,-0.756,0.6566,0,374.9827778,470.4593333,463.1418889
3554,84000071,84006347,-0.1742,Mid SES,-0.2523,0,Female,7,NA,0.643,-0.756,-0.2704,0,392.0835556,455.0112222,413.4901111
3555,84000140,84006348,1.0532,High SES,NA,0,Female,NA,Native,NA,0.0877,NA,0,388.0177778,468.5311111,425.8282222
3556,84000122,84006351,-0.5851,Low SES,-0.6298,0,Female,9,2nd Gen,0.5196,0.0877,-0.3072,0,499.9672222,596.6608889,502.7488889
3557,84000081,84006354,0.6635,Mid SES,0.1429,0,Male,5,2nd Gen,1.00E-04,0.6942,-0.638,0,582.2051111,568.2742222,610.1257778
3558,84000064,84006355,0.6167,Mid SES,NA,0,Male,NA,2nd Gen,NA,NA,0.1748,0,344.4601111,290.2042222,330.8325556
3559,84000131,84006357,1.3358,High SES,-0.5617,0,Female,8,Native,-0.2523,1.1246,-0.5191,1,666.2866667,686.725,704.0435556
3560,84000093,84006358,0.4461,Mid SES,-3.3947,NA,Male,9,NA,1.7101,0.0936,2.6149,0,301.842,332.9267778,310.3498889
3561,84000065,84006359,1.5535,High SES,1.38,0,Female,8,Native,0.3299,1.1246,-0.7447,0,629.1713333,678.5181111,682.4863333
3562,84000089,84006360,0.1663,Mid SES,-0.7422,0,Male,4,Native,0.0622,-0.756,0.1932,0,376.0621111,382.5595556,386.0107778
3563,84000069,84006361,1.0532,High SES,0.3933,0,Female,9,Native,0.4403,-0.756,-0.5006,0,612.7953333,607.1892222,649.9772222
3564,84000109,84006363,0.8836,High SES,-0.1652,0,Female,8,Native,-0.8881,1.1246,-0.7358,0,551.4014444,560.3175556,549.6293333
3565,84000090,84006367,0.4413,Mid SES,0.4262,0,Male,8,Native,-0.0043,0.4417,-2.3755,1,543.3472222,549.2091111,592.4711111
3566,84000003,84006368,-1.3773,Low SES,-1.2831,0,Male,5,NA,-0.2525,1.1246,0.7774,0,410.8674444,381.204,393.4557778
3567,84000031,84006369,-0.9281,Low SES,-2.1472,0,Female,8,Native,0.0673,-0.756,2.5078,1,420.4241111,575.6312222,498.8005556
3568,84000106,84006371,0.5352,Mid SES,-0.3738,0,Male,7,Native,-0.0342,0.4417,-0.3794,0,443.195,504.0113333,498.605
3569,84000145,84006374,-0.6576,Low SES,-1.1548,0,Female,9,Native,1.703,1.1246,1.1287,0,348.4225556,387.3481111,415.6427778
3570,84000048,84006375,-0.6207,Low SES,-0.7173,0,Male,5,Native,0.0836,-0.756,1.8003,0,455.7981111,396.8845556,448.713
3571,84000099,84006376,0.4428,Mid SES,-1.9156,0,Male,9,Native,0.4337,-1.1042,0.4067,-1,306.9362222,271.8523333,368.3055556
3572,84000075,84006377,1.0386,High SES,0.8241,0,Male,8,Native,1.7681,1.1246,-1.6625,0,529.8218889,643.7897778,612.6753333
